Id;ServerTimestamp;ClientTimestamp;LogLevel;Message;Stacktrace;UserId;URI;Server;CorrolationId;Status;Source
58A5DFC8-B6BB-42E6-A496-BBF5AC785F2D;2022-04-28 13:14:47.923;NULL;Analytics;"{""Type"":""Action"",""Operation"":""View Users"",""Timestamp"":""2022-04-29 13:14:47.915"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""ba1fd94a-cc71-4d32-80ae-67dd2c3bf19a"",""QuotaSize"":[],""ResourceId"":"""",""FileId"":"""",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2""],""ExternalInfo"":""""}";;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Project/ProjectRole/ba1fd94a-cc71-4d32-80ae-67dd2c3bf19a;CO-SP19-S02;65F29BD3-2754-4080-B4EC-34533F7364C6;;Coscine.Logging.CoscineLogger.AnalyticsLog
7CB8ED63-FFB4-4C56-BBA8-B15A58D928E8;2022-04-28 13:14:45.593;NULL;Analytics;"{""Type"":""Page"",""Operation"":""Project"",""Timestamp"":""2022-04-28 01:14:45.593"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""ba1fd94a-cc71-4d32-80ae-67dd2c3bf19a"",""ResourceId"":"""",""FileId"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[]}";NULL;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/p/28-04-2022/SitePages/Home.aspx;coscine.rwth-aachen.de;B10E1A30-EA02-4443-A3C5-4D54738A855F;NULL;Coscine.Logging.CoscineLogger.Log
F51AA1B0-39DE-4589-9724-2797E3093E2E;2022-04-28 13:14:45.473;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Open Project"",""Timestamp"":""2022-04-28 01:14:45.473"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""ba1fd94a-cc71-4d32-80ae-67dd2c3bf19a"",""ResourceId"":"""",""FileId"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[]}";NULL;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/p/28-04-2022/SitePages/Home.aspx;coscine.rwth-aachen.de;B10E1A30-EA02-4443-A3C5-4D54738A855F;NULL;Coscine.Logging.CoscineLogger.Log
6F73E479-C15D-4C51-A14E-A843EF2A36D7;2022-04-28 13:14:31.760;NULL;Analytics;"{""Type"":""Action"",""Operation"":""View Project"",""Timestamp"":""2022-04-28 13:14:31.352"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""QuotaSize"":[""rdss3: 0/0"",""linked: 0/25"",""rds: 0/25"",""rdstudo: 0/0"",""rdss3nrw: 0/0"",""rdss3ude: 0/0"",""rdsude: 0/0"",""rdss3tudo: 0/0"",""rdsnrw: 0/0""],""ResourceId"":"""",""FileId"":"""",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[""Literary Studies 105""],""Organizations"":[""https://www.rwth-aachen.de/22000""],""Visibility"":""Project Members"",""ProjectList"":[],""ResourceList"":[""722dbd53-440a-4fea-97c6-44a5b4bd9755"",""41d9b734-8681-47d2-a0cd-947728be6fbd""],""UserList"":[],""ExternalInfo"":""""}";;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Project/Project/abee959f-a547-4f23-85ed-a4ce923e066b/resources;CO-SP19-S02;C8A8FC81-BB06-4F9E-88D6-80E846B24E91;;Coscine.Logging.CoscineLogger.AnalyticsLog
43592FA6-3A69-4CB6-B58E-CC066E4986F3;2022-04-28 13:14:31.427;NULL;Analytics;"{""Type"":""Action"",""Operation"":""View Users"",""Timestamp"":""2022-04-28 13:14:31.411"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""QuotaSize"":[],""ResourceId"":"""",""FileId"":"""",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""af1b6fe0-5bb6-4c7c-a1b4-32dd81c9411b"",""d302cb44-c934-4b54-a581-9765cab96fca""],""ExternalInfo"":""""}";;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Project/ProjectRole/abee959f-a547-4f23-85ed-a4ce923e066b;CO-SP19-S02;8B894A80-39CE-483E-8843-5AB56FFA3A97;;Coscine.Logging.CoscineLogger.AnalyticsLog
D4818516-24DC-4208-8632-8CD1666E67FD;2022-04-28 13:14:28.147;NULL;Analytics;"{""Type"":""Page"",""Operation"":""Project"",""Timestamp"":""2022-04-28 01:14:28.143"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""ResourceId"":"""",""FileId"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[]}";NULL;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/p/ABEE959F-A547-4F23-85ED-A4CE923E066B/SitePages/Home.aspx;coscine.rwth-aachen.de;B10E1A30-EA02-4443-A3C5-4D54738A855F;NULL;Coscine.Logging.CoscineLogger.Log
73B8C38B-E897-40C1-86D1-1D00BA2674E2;2022-04-28 13:14:28.023;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Open Project"",""Timestamp"":""2022-04-28 01:14:28.023"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""ResourceId"":"""",""FileId"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[]}";NULL;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/p/ABEE959F-A547-4F23-85ED-A4CE923E066B/SitePages/Home.aspx;coscine.rwth-aachen.de;B10E1A30-EA02-4443-A3C5-4D54738A855F;NULL;Coscine.Logging.CoscineLogger.Log
792AB90F-F066-4D3A-9984-BA99560DED62;2022-04-28 13:14:05.477;NULL;Analytics;"{""Type"":""Action"",""Operation"":""View Project"",""Timestamp"":""2022-04-28 13:14:05.159"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""QuotaSize"":[""rdss3: 0/0"",""linked: 0/25"",""rds: 0/25"",""rdstudo: 0/0"",""rdss3nrw: 0/0"",""rdss3ude: 0/0"",""rdsude: 0/0"",""rdss3tudo: 0/0"",""rdsnrw: 0/0""],""ResourceId"":"""",""FileId"":"""",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[""Literary Studies 105""],""Organizations"":[""https://www.rwth-aachen.de/22000""],""Visibility"":""Project Members"",""ProjectList"":[],""ResourceList"":[""722dbd53-440a-4fea-97c6-44a5b4bd9755"",""41d9b734-8681-47d2-a0cd-947728be6fbd""],""UserList"":[],""ExternalInfo"":""""}";;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Project/Project/abee959f-a547-4f23-85ed-a4ce923e066b/resources;CO-SP19-S02;3AE99D27-97BD-492D-9EE5-8132F9E5E4F7;;Coscine.Logging.CoscineLogger.AnalyticsLog
8F5CD5D3-4553-4FD2-8259-7CCD412E83C1;2022-04-28 13:14:05.367;NULL;Analytics;"{""Type"":""Action"",""Operation"":""View Users"",""Timestamp"":""2022-04-28 13:14:05.334"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""QuotaSize"":[],""ResourceId"":"""",""FileId"":"""",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""af1b6fe0-5bb6-4c7c-a1b4-32dd81c9411b"",""d302cb44-c934-4b54-a581-9765cab96fca""],""ExternalInfo"":""""}";;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Project/ProjectRole/abee959f-a547-4f23-85ed-a4ce923e066b;CO-SP19-S02;6B198A9F-AA70-494B-8FD8-257BDF4494A2;;Coscine.Logging.CoscineLogger.AnalyticsLog
C5B866ED-F69D-4DEF-9F1B-1921B5735161;2022-04-28 13:14:01.693;NULL;Analytics;"{""Type"":""Page"",""Operation"":""Project"",""Timestamp"":""2022-04-28 01:14:01.690"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""ResourceId"":"""",""FileId"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[]}";NULL;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/p/abee959f-a547-4f23-85ed-a4ce923e066b/SitePages/Home.aspx;coscine.rwth-aachen.de;B10E1A30-EA02-4443-A3C5-4D54738A855F;NULL;Coscine.Logging.CoscineLogger.Log
C3FB9858-00F4-4692-9703-56C7E6074A91;2022-04-28 13:14:01.527;NULL;Analytics;"{""Type"":""Action"",""Operation"":""Open Project"",""Timestamp"":""2022-04-28 01:14:01.524"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""abee959f-a547-4f23-85ed-a4ce923e066b"",""ResourceId"":"""",""FileId"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[]}";NULL;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/p/abee959f-a547-4f23-85ed-a4ce923e066b/SitePages/Home.aspx;coscine.rwth-aachen.de;B10E1A30-EA02-4443-A3C5-4D54738A855F;NULL;Coscine.Logging.CoscineLogger.Log
BA17D9E3-8BEA-49D5-83A1-82B73A48470A;2022-04-28 13:13:48.057;NULL;Analytics;"{""Type"":""Action"",""Operation"":""View Users"",""Timestamp"":""2022-04-28 13:13:48.043"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""102672b3-d9ab-442c-bc55-295980926915"",""QuotaSize"":[],""ResourceId"":"""",""FileId"":"""",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[],""Organizations"":[],""Visibility"":"""",""ProjectList"":[],""ResourceList"":[],""UserList"":[""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2""],""ExternalInfo"":""""}";;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Project/ProjectRole/102672b3-d9ab-442c-bc55-295980926915;CO-SP19-S02;D4F5A01C-6325-4E1E-ABAA-7D84C4226CF9;;Coscine.Logging.CoscineLogger.AnalyticsLog
D12CD7FD-B848-4988-9AC0-379C177DCC82;2022-04-28 13:13:47.970;NULL;Analytics;"{""Type"":""Action"",""Operation"":""View Project"",""Timestamp"":""2022-04-28 13:13:47.867"",""UserId"":""06ff7ccd-bf76-4927-bd17-d95b4d1d40f2"",""RoleId"":""be294c5e-4e42-49b3-bec4-4b15f49df9a5"",""SessionId"":"""",""ClientCorrolationId"":""b10e1a30-ea02-4443-a3c5-4d54738a855f"",""ProjectId"":""102672b3-d9ab-442c-bc55-295980926915"",""QuotaSize"":[""rdss3: 0/0"",""linked: 0/25"",""rds: 0/46"",""rdstudo: 0/0"",""rdss3nrw: 0/0"",""rdss3ude: 0/0"",""rdsude: 0/0"",""rdss3tudo: 0/0"",""rdsnrw: 0/0""],""ResourceId"":"""",""FileId"":"""",""ApplicationsProfile"":"""",""MetadataCompleteness"":"""",""License"":"""",""Disciplines"":[""Computer Science 409""],""Organizations"":[""https://ror.org/04xfq0f34""],""Visibility"":""Project Members"",""ProjectList"":[],""ResourceList"":[],""UserList"":[],""ExternalInfo"":""""}";;06FF7CCD-BF76-4927-BD17-D95B4D1D40F2;http://coscine.rwth-aachen.de/coscine/api/Coscine.Api.Project/Project/102672b3-d9ab-442c-bc55-295980926915/resources;CO-SP19-S02;09BBB4F5-F04D-4B4A-95B2-755BC0FDD384;;Coscine.Logging.CoscineLogger.AnalyticsLog
